CUSTOMERID,FIRSTNAME,LASTNAME,ADDRESS1,ADDRESS2,CITY,STATE,ZIP,COUNTRY,REGION,EMAIL,PHONE,CREDITCARDTYPE,CREDITCARD,CREDITCARDEXPIRATIONYEAR,CREDITCARDEXPIRATIONMONTH,USERNAME,PASSWORD,AGE,INCOME,GENDER
34069,HWFRVI,GPLTTSVREL,4837984769 Dell Way,,RDQRSSV,,0,Chile,2,GPLTTSVREL@dell.com,4837984769,4,2.97E+15,2008,6,user34069,password,18,40000,M
34070,LCRSKT,JEVWNHNNFH,2550901259 Dell Way,,HRLGMFU,,0,Japan,2,JEVWNHNNFH@dell.com,2550901259,1,3.65E+15,2008,6,user34070,password,27,80000,M
34071,KGEYAW,PGHRIYAUYG,1940337792 Dell Way,,VLEODXY,,0,South Africa,2,PGHRIYAUYG@dell.com,1940337792,4,3.31E+15,2008,6,user34071,password,83,60000,F
34072,YKHCVI,COYQFTKFHY,5494031083 Dell Way,,LZFYGAX,,0,Germany,2,COYQFTKFHY@dell.com,5494031083,3,9.81E+15,2008,6,user34072,password,56,60000,F
34073,XYLVRX,WPFEVRMGJM,7543701803 Dell Way,,BDUNIJM,,0,UK,2,WPFEVRMGJM@dell.com,7543701803,5,7.68E+15,2008,6,user34073,password,43,20000,M
34074,XJGRPU,PWHZWODCNL,4645772386 Dell Way,,JENCQEZ,,0,South Africa,2,PWHZWODCNL@dell.com,4645772386,5,4.31E+15,2008,6,user34074,password,72,20000,F
34075,UQNMLP,FNEFXFKXHM,7066050942 Dell Way,,RZBXSKU,,0,Germany,2,FNEFXFKXHM@dell.com,7066050942,4,9.64E+15,2008,6,user34075,password,64,20000,F
34076,FOHENZ,DLNPLSWQMW,6384174162 Dell Way,,MPVMIAW,,0,Canada,2,DLNPLSWQMW@dell.com,6384174162,1,4.46E+15,2008,6,user34076,password,76,60000,M
34077,MWZCSO,WEBDZZYVFI,8270711380 Dell Way,,EUTIODH,,0,France,2,WEBDZZYVFI@dell.com,8270711380,5,9.65E+15,2008,6,user34077,password,43,60000,F
34078,LRYGSZ,HSKDZHIWTL,4276941447 Dell Way,,ZHZZXQI,,0,Germany,2,HSKDZHIWTL@dell.com,4276941447,4,9.44E+15,2008,6,user34078,password,73,40000,F
34079,LOABWW,PMSLQLRMEP,5014423315 Dell Way,,CNHXAHB,,0,Germany,2,PMSLQLRMEP@dell.com,5014423315,5,2.58E+15,2008,6,user34079,password,54,80000,F
34080,SQXGNH,IPSHIPKWSI,8388590782 Dell Way,,JLOFOGI,,0,UK,2,IPSHIPKWSI@dell.com,8388590782,1,1.52E+15,2008,6,user34080,password,54,40000,F
34081,LNOJQX,CJGSJAPSGM,2587710991 Dell Way,,LUWUHNZ,,0,Japan,2,CJGSJAPSGM@dell.com,2587710991,1,9.99E+15,2008,6,user34081,password,33,20000,M
34082,FYNSKD,DPDAUZRTPI,3315655912 Dell Way,,DCXDFLZ,,0,Canada,2,DPDAUZRTPI@dell.com,3315655912,1,1.29E+15,2008,6,user34082,password,51,20000,M
34083,ZSNCVL,ZCQNNHONKW,4294045156 Dell Way,,DLOTCHQ,,0,Germany,2,ZCQNNHONKW@dell.com,4294045156,4,8.06E+15,2008,6,user34083,password,52,20000,M
34084,GCOJIO,UGUQHLDFOT,2346428080 Dell Way,,SCKNQTK,,0,Chile,2,UGUQHLDFOT@dell.com,2346428080,2,7.87E+15,2008,6,user34084,password,45,100000,F
34085,XBFOIH,ZLAEVEGXQQ,7414282297 Dell Way,,BEVTJOH,,0,UK,2,ZLAEVEGXQQ@dell.com,7414282297,3,3.07E+15,2008,6,user34085,password,83,80000,F
34086,OERIRS,HEHCEJAHXO,9641715305 Dell Way,,USIPVGD,,0,Canada,2,HEHCEJAHXO@dell.com,9641715305,3,1.26E+15,2008,6,user34086,password,84,40000,F
34087,YYZPZF,EJJHGXRTFH,7202865063 Dell Way,,CBBKHLR,,0,China,2,EJJHGXRTFH@dell.com,7202865063,4,6.26E+15,2008,6,user34087,password,86,20000,F
34088,STQYHY,EQMGZWWLNB,3833105027 Dell Way,,DNEDYKK,,0,Japan,2,EQMGZWWLNB@dell.com,3833105027,5,9.03E+15,2008,6,user34088,password,36,60000,M
34089,LMMUWD,QHTLBRVNSL,3062268205 Dell Way,,HDRMQVH,,0,UK,2,QHTLBRVNSL@dell.com,3062268205,3,7.02E+15,2008,6,user34089,password,55,40000,M
34090,HFPAWS,RNTRBZTGEL,6935214471 Dell Way,,EZEFUIW,,0,Chile,2,RNTRBZTGEL@dell.com,6935214471,5,9.41E+15,2008,6,user34090,password,45,60000,M
34091,NQEANB,KHMEMAFSHM,5542174476 Dell Way,,AHHIJWN,,0,Japan,2,KHMEMAFSHM@dell.com,5542174476,4,2.24E+15,2008,6,user34091,password,60,60000,F
34092,ULOPJI,QUORCKDLNK,9968413128 Dell Way,,REXOGWY,,0,China,2,QUORCKDLNK@dell.com,9968413128,3,5.91E+15,2008,6,user34092,password,38,100000,F
34093,BODWEL,KVUSPMLPYQ,2309864777 Dell Way,,AVKEGZW,,0,South Africa,2,KVUSPMLPYQ@dell.com,2309864777,5,9.68E+15,2008,6,user34093,password,45,100000,F
34094,CHPANB,GJFUVCWPHF,8188501711 Dell Way,,CAMIGGU,,0,Chile,2,GJFUVCWPHF@dell.com,8188501711,2,9.67E+15,2008,6,user34094,password,75,80000,M
34095,HCDDYW,WPZXTLGTQW,7738307010 Dell Way,,IYEBIRK,,0,Germany,2,WPZXTLGTQW@dell.com,7738307010,4,6.39E+15,2008,6,user34095,password,22,100000,M
34096,TMJVXC,ZNDDSCYNVB,7319831974 Dell Way,,LWQVWVL,,0,Russia,2,ZNDDSCYNVB@dell.com,7319831974,2,3.58E+15,2008,6,user34096,password,28,40000,M
34097,LZERLB,UCEPBODBUB,1258427971 Dell Way,,WMYBFDU,,0,South Africa,2,UCEPBODBUB@dell.com,1258427971,2,7.79E+15,2008,6,user34097,password,54,40000,M
34098,VDDUAE,TFQZCHONUM,1688351748 Dell Way,,MEQVFAR,,0,China,2,TFQZCHONUM@dell.com,1688351748,2,2.43E+15,2008,6,user34098,password,29,20000,M
34099,DHBXMX,MFGUSRGMTG,5122052639 Dell Way,,VCSRUAR,,0,Chile,2,MFGUSRGMTG@dell.com,5122052639,3,3.59E+15,2008,6,user34099,password,73,20000,F
34100,APMOVO,VLCAKMAEWV,1651059609 Dell Way,,GOWQSWE,,0,South Africa,2,VLCAKMAEWV@dell.com,1651059609,4,3.99E+15,2008,6,user34100,password,18,20000,M
34101,LGIZNL,SYYEIAJUGF,7721995273 Dell Way,,GQLPMYK,,0,Australia,2,SYYEIAJUGF@dell.com,7721995273,1,2.19E+15,2008,6,user34101,password,33,100000,F
34102,SSWAVR,VOPICNFLQX,3218353516 Dell Way,,SBQZAGR,,0,France,2,VOPICNFLQX@dell.com,3218353516,2,8.44E+15,2008,6,user34102,password,53,80000,M
34103,CGNMNB,MZBTPAQTWU,1115786700 Dell Way,,RSKNLJH,,0,Russia,2,MZBTPAQTWU@dell.com,1115786700,2,7.64E+15,2008,6,user34103,password,68,40000,M
34104,GCGBKS,FPXVOOAFIG,4265757788 Dell Way,,POGEZDV,,0,Germany,2,FPXVOOAFIG@dell.com,4265757788,3,9.08E+15,2008,6,user34104,password,81,20000,F
34105,SUJCTZ,JTTFUPOBHS,9899522107 Dell Way,,MIIJLRK,,0,Australia,2,JTTFUPOBHS@dell.com,9899522107,3,9.81E+15,2008,6,user34105,password,70,60000,M
34106,LWPLSR,XSVEHWIQJK,5231512847 Dell Way,,FEWLCPC,,0,Russia,2,XSVEHWIQJK@dell.com,5231512847,1,5.49E+15,2008,6,user34106,password,21,100000,F
34107,TEKZFY,WJOIIYUHMG,2078313780 Dell Way,,AZVMUPW,,0,France,2,WJOIIYUHMG@dell.com,2078313780,1,9.93E+15,2008,6,user34107,password,29,20000,M
34108,WEFEEF,UAXCYHATEV,8696512032 Dell Way,,IZFZXJN,,0,Australia,2,UAXCYHATEV@dell.com,8696512032,1,5.34E+15,2008,6,user34108,password,34,40000,M
34109,OYTIGA,WEDMJDEYFG,9079833135 Dell Way,,WFIYUYO,,0,UK,2,WEDMJDEYFG@dell.com,9079833135,3,9.09E+15,2008,6,user34109,password,39,20000,F
34110,CBNJMW,ODIIVXGBZP,9743069936 Dell Way,,NRKQASA,,0,UK,2,ODIIVXGBZP@dell.com,9743069936,4,2.89E+15,2008,6,user34110,password,75,100000,F
34111,UVVVLF,JGYORDASYF,3557426402 Dell Way,,YCNANEV,,0,Russia,2,JGYORDASYF@dell.com,3557426402,1,8.86E+15,2008,6,user34111,password,81,40000,F
34112,IUUKIH,GYNGTTGYAK,9489006556 Dell Way,,DBLUIUP,,0,France,2,GYNGTTGYAK@dell.com,9489006556,1,8.35E+15,2008,6,user34112,password,63,40000,F
34113,KQJKEF,DSEWCHJFHG,6129288383 Dell Way,,ZSOSSDH,,0,China,2,DSEWCHJFHG@dell.com,6129288383,2,5.65E+15,2008,6,user34113,password,79,60000,M
34114,INZIUL,MMDNWKORUD,7693531709 Dell Way,,KZFJBYI,,0,Canada,2,MMDNWKORUD@dell.com,7693531709,3,8.32E+15,2008,6,user34114,password,57,40000,F
34115,GBOENJ,RCDVNAGMFO,5700178593 Dell Way,,TSKFMBR,,0,Australia,2,RCDVNAGMFO@dell.com,5700178593,4,9.96E+15,2008,6,user34115,password,53,80000,M
34116,MHEXKZ,RUNGTGLOJF,6831414034 Dell Way,,HOTDFCL,,0,Australia,2,RUNGTGLOJF@dell.com,6831414034,3,3.18E+15,2008,6,user34116,password,90,80000,F
34117,NPATTX,EPCZUNGUBQ,2512164227 Dell Way,,ENFHTBK,,0,Chile,2,EPCZUNGUBQ@dell.com,2512164227,2,9.05E+15,2008,6,user34117,password,70,80000,F
34118,UCDCAR,UJZXDBOCNI,1531918986 Dell Way,,IWLVRUQ,,0,South Africa,2,UJZXDBOCNI@dell.com,1531918986,1,1.93E+15,2008,6,user34118,password,80,100000,F
34119,QZEWBC,OPLWHZBUZX,1570874271 Dell Way,,FZXXVNN,,0,Germany,2,OPLWHZBUZX@dell.com,1570874271,3,3.38E+15,2008,6,user34119,password,21,20000,F
34120,JEBQQI,JHPIFRPFXP,3779000190 Dell Way,,PFGGPDO,,0,Germany,2,JHPIFRPFXP@dell.com,3779000190,4,3.27E+15,2008,6,user34120,password,45,40000,F
34121,ITOWYJ,SZLJDRSPFH,4593749186 Dell Way,,LDUJNPP,,0,Australia,2,SZLJDRSPFH@dell.com,4593749186,5,8.18E+15,2008,6,user34121,password,40,40000,F
34122,NBLKAK,JSCJXCZNYR,5769228519 Dell Way,,AHGAYZP,,0,Japan,2,JSCJXCZNYR@dell.com,5769228519,3,5.30E+15,2008,6,user34122,password,27,20000,M
34123,UAYKKY,SGUGGRLXKY,8126770487 Dell Way,,IRIRIFO,,0,Canada,2,SGUGGRLXKY@dell.com,8126770487,3,6.49E+15,2008,6,user34123,password,36,60000,M
34124,BYXCYB,GMPFLLEDLT,2823943276 Dell Way,,FVRFROG,,0,Russia,2,GMPFLLEDLT@dell.com,2823943276,1,9.74E+15,2008,6,user34124,password,87,100000,F
34125,MNNFJP,CBGLZTBUUX,1976154620 Dell Way,,RBGMRIG,,0,Japan,2,CBGLZTBUUX@dell.com,1976154620,5,6.21E+15,2008,6,user34125,password,48,80000,M
34126,SSQGEB,ZQXESNLIAB,5252109874 Dell Way,,VTZYRRF,,0,UK,2,ZQXESNLIAB@dell.com,5252109874,2,9.12E+15,2008,6,user34126,password,83,20000,M
34127,BARJFS,HZNNSOPXBJ,2601495512 Dell Way,,VYNCLNK,,0,Germany,2,HZNNSOPXBJ@dell.com,2601495512,1,7.30E+15,2008,6,user34127,password,39,80000,M
34128,BQYVOR,SWNTOSIIWQ,8560368345 Dell Way,,YBAFWCY,,0,Russia,2,SWNTOSIIWQ@dell.com,8560368345,4,3.64E+15,2008,6,user34128,password,90,20000,F
34129,UXOTMO,ZVXKSIUILI,7616840186 Dell Way,,DDTBFMK,,0,Japan,2,ZVXKSIUILI@dell.com,7616840186,3,4.78E+15,2008,6,user34129,password,90,80000,F
34130,JYCNWU,CMVADQJOKF,3906757120 Dell Way,,FCNFRSF,,0,Canada,2,CMVADQJOKF@dell.com,3906757120,4,9.33E+15,2008,6,user34130,password,85,60000,F
34131,IVQFHP,NDCFIWRJPA,5046181755 Dell Way,,NAWOSXE,,0,UK,2,NDCFIWRJPA@dell.com,5046181755,3,4.61E+15,2008,6,user34131,password,81,20000,M
34132,VAARIX,UTLVNEJNVS,7194596387 Dell Way,,FDGETCQ,,0,France,2,UTLVNEJNVS@dell.com,7194596387,1,5.11E+15,2008,6,user34132,password,54,40000,F
34133,FDXECF,NNOTJZTMGZ,4479854243 Dell Way,,FLAQOHC,,0,South Africa,2,NNOTJZTMGZ@dell.com,4479854243,2,7.19E+15,2008,6,user34133,password,84,100000,F
34134,QZCYTW,TMLCNNJLTP,8703015425 Dell Way,,DSLMDLD,,0,Japan,2,TMLCNNJLTP@dell.com,8703015425,4,5.41E+15,2008,6,user34134,password,80,80000,F
34135,KZKXLE,GCUHNNVACK,7778313549 Dell Way,,UINWTNP,,0,France,2,GCUHNNVACK@dell.com,7778313549,2,7.45E+15,2008,6,user34135,password,46,80000,F
34136,MXOJHT,NWJVUJODMZ,1650608328 Dell Way,,XAWFAHS,,0,Russia,2,NWJVUJODMZ@dell.com,1650608328,5,8.01E+15,2008,6,user34136,password,47,100000,M
34137,WDMRBS,EAYCJSVVNP,3469788990 Dell Way,,WWLWFNU,,0,UK,2,EAYCJSVVNP@dell.com,3469788990,3,2.32E+15,2008,6,user34137,password,81,20000,M
34138,KFZMCR,RRSTJNHJXO,9588702429 Dell Way,,WVAWCJK,,0,China,2,RRSTJNHJXO@dell.com,9588702429,4,3.61E+15,2008,6,user34138,password,41,40000,F
34139,JYNQPU,MNDSEAKYDL,1488289739 Dell Way,,XHGMAVU,,0,China,2,MNDSEAKYDL@dell.com,1488289739,5,9.64E+15,2008,6,user34139,password,75,80000,F
34140,JPYUSH,RMSGTFSHMJ,1020723844 Dell Way,,GROTJLW,,0,Chile,2,RMSGTFSHMJ@dell.com,1020723844,1,3.94E+15,2008,6,user34140,password,82,60000,M
34141,CMHTUX,MLVZGWRBLB,3398450545 Dell Way,,POAHZKW,,0,Chile,2,MLVZGWRBLB@dell.com,3398450545,5,8.08E+15,2008,6,user34141,password,75,40000,M
34142,HDSXEC,HISYKJUNIB,7144144501 Dell Way,,VKGWDNE,,0,Chile,2,HISYKJUNIB@dell.com,7144144501,5,4.86E+15,2008,6,user34142,password,18,80000,M
34143,XXJSIV,EATCLMNVQN,5753701169 Dell Way,,IQVVNWY,,0,Germany,2,EATCLMNVQN@dell.com,5753701169,4,9.32E+15,2008,6,user34143,password,19,40000,M
34144,VDRRMX,INPDGLKRCJ,7111495022 Dell Way,,FOSGRKM,,0,Canada,2,INPDGLKRCJ@dell.com,7111495022,2,3.26E+15,2008,6,user34144,password,70,20000,F
34145,DQRZZL,QFUPUSDLCN,3734243802 Dell Way,,WQNIHRT,,0,Australia,2,QFUPUSDLCN@dell.com,3734243802,3,1.05E+15,2008,6,user34145,password,63,40000,F
34146,KSYVJN,ZNAOMJNIDT,4706927837 Dell Way,,VOITSIK,,0,Chile,2,ZNAOMJNIDT@dell.com,4706927837,3,2.17E+15,2008,6,user34146,password,64,100000,F
34147,GAADYV,KYXUJFWQXH,2711322969 Dell Way,,VYCZYZT,,0,Canada,2,KYXUJFWQXH@dell.com,2711322969,2,7.94E+15,2008,6,user34147,password,66,80000,F
34148,RWHFOS,WYNYOSUXHX,4834814896 Dell Way,,GQHAGTH,,0,Canada,2,WYNYOSUXHX@dell.com,4834814896,5,5.97E+15,2008,6,user34148,password,41,100000,M
34149,JXZKHR,WTAAPTQUXS,4884272165 Dell Way,,KAGNMJS,,0,Australia,2,WTAAPTQUXS@dell.com,4884272165,5,9.19E+15,2008,6,user34149,password,49,80000,M
34150,TNUZWP,VVFFXWKARF,7716864387 Dell Way,,WTSOKZI,,0,France,2,VVFFXWKARF@dell.com,7716864387,5,3.11E+15,2008,6,user34150,password,58,40000,F
34151,GIOVSW,MTUSMJHXAZ,5636821707 Dell Way,,WLOGCLY,,0,Chile,2,MTUSMJHXAZ@dell.com,5636821707,1,4.80E+15,2008,6,user34151,password,75,100000,F
34152,HNJKOQ,FYSKTLKXXI,8194240784 Dell Way,,NDAXLJZ,,0,Canada,2,FYSKTLKXXI@dell.com,8194240784,5,1.11E+15,2008,6,user34152,password,38,20000,F
34153,QKCMLN,AMUSHJRQED,2759152104 Dell Way,,ROBPLAP,,0,UK,2,AMUSHJRQED@dell.com,2759152104,4,5.24E+15,2008,6,user34153,password,34,60000,F
34154,BJVGKT,PBGFXPLMGA,1031172637 Dell Way,,FIEPCEM,,0,Germany,2,PBGFXPLMGA@dell.com,1031172637,2,3.34E+15,2008,6,user34154,password,62,40000,M
34155,VOJYCK,TIPFHAOOEY,8182177364 Dell Way,,JOHVJME,,0,Japan,2,TIPFHAOOEY@dell.com,8182177364,1,2.57E+15,2008,6,user34155,password,43,40000,F
34156,YIIFQM,SLZQXFAPHF,6616532488 Dell Way,,LHRVPCT,,0,Russia,2,SLZQXFAPHF@dell.com,6616532488,4,1.46E+15,2008,6,user34156,password,24,80000,M
34157,XHAVPY,JOLKCVHGHJ,2370542581 Dell Way,,HKYFDNO,,0,France,2,JOLKCVHGHJ@dell.com,2370542581,3,3.66E+15,2008,6,user34157,password,57,80000,M
34158,YPABLI,CHSUDJQBZK,9959873231 Dell Way,,GXVYRIS,,0,France,2,CHSUDJQBZK@dell.com,9959873231,5,7.74E+15,2008,6,user34158,password,29,40000,F
34159,DSZNON,AHOXKEFGMQ,1020820190 Dell Way,,IWYJCMM,,0,China,2,AHOXKEFGMQ@dell.com,1020820190,3,3.75E+15,2008,6,user34159,password,41,20000,M
34160,FLLABY,HALBPCDDGJ,7378405354 Dell Way,,JBUNSQD,,0,Russia,2,HALBPCDDGJ@dell.com,7378405354,3,3.38E+15,2008,6,user34160,password,75,80000,M
34161,BEAKWS,EIWGFWVMKA,3211389291 Dell Way,,OZDZXNX,,0,South Africa,2,EIWGFWVMKA@dell.com,3211389291,2,7.78E+15,2008,6,user34161,password,50,80000,M
34162,RIPSIA,OAKVWIGVAS,8771399425 Dell Way,,YHRLFQJ,,0,UK,2,OAKVWIGVAS@dell.com,8771399425,4,7.01E+15,2008,6,user34162,password,87,80000,M
34163,FMRNXU,FSUEBTQJKY,8650482362 Dell Way,,ZLOQFZK,,0,South Africa,2,FSUEBTQJKY@dell.com,8650482362,1,4.78E+15,2008,6,user34163,password,89,40000,F
34164,ESZLLH,IUCDQPSUJN,9878498148 Dell Way,,GBLVCIL,,0,Russia,2,IUCDQPSUJN@dell.com,9878498148,3,4.36E+15,2008,6,user34164,password,53,20000,F
34165,XTXUPD,CNSCFCWUTU,8168883775 Dell Way,,KIHUVET,,0,Australia,2,CNSCFCWUTU@dell.com,8168883775,4,2.95E+15,2008,6,user34165,password,62,100000,M
34166,XTKAWD,XHGARGMHZE,7418422429 Dell Way,,ZFPWZVS,,0,UK,2,XHGARGMHZE@dell.com,7418422429,1,6.45E+15,2008,6,user34166,password,55,20000,F
34167,IPAVUN,VKIBVUPMGL,9103764508 Dell Way,,UIXDKSV,,0,Germany,2,VKIBVUPMGL@dell.com,9103764508,2,3.42E+15,2008,6,user34167,password,37,100000,F
34168,ZTLDMI,GIEDBDNVTR,8504555787 Dell Way,,UHQOJJU,,0,China,2,GIEDBDNVTR@dell.com,8504555787,1,4.18E+15,2008,6,user34168,password,31,100000,M
34169,QUVLGY,QMPSQUTXLV,8720137356 Dell Way,,MASURXJ,,0,France,2,QMPSQUTXLV@dell.com,8720137356,4,2.49E+15,2008,6,user34169,password,45,80000,F
34170,OYNQKW,KPYWDMBDNQ,8233891515 Dell Way,,YXIVROH,,0,France,2,KPYWDMBDNQ@dell.com,8233891515,3,5.70E+15,2008,6,user34170,password,87,20000,M
34171,BUKECF,ICMSFEXPMX,4316417089 Dell Way,,FUIREJC,,0,Chile,2,ICMSFEXPMX@dell.com,4316417089,5,8.37E+15,2008,6,user34171,password,87,100000,M
34172,ACJHVS,SORNMSTTTM,3845826920 Dell Way,,HPDGPSJ,,0,China,2,SORNMSTTTM@dell.com,3845826920,3,5.41E+15,2008,6,user34172,password,84,80000,F
34173,VXJNRF,ZEPFHUGWUD,7160569913 Dell Way,,OBHBIXL,,0,Japan,2,ZEPFHUGWUD@dell.com,7160569913,3,9.09E+15,2008,6,user34173,password,52,80000,M
34174,CEXCKU,YPSTTUWEBT,1347289062 Dell Way,,BXUFUWW,,0,UK,2,YPSTTUWEBT@dell.com,1347289062,1,8.10E+15,2008,6,user34174,password,77,100000,F
34175,JBRHAD,ALZFUEVHAR,4903336578 Dell Way,,QZFBPLU,,0,China,2,ALZFUEVHAR@dell.com,4903336578,4,3.70E+15,2008,6,user34175,password,37,60000,M
34176,UZKNKA,WNYQHJZZVW,2000676347 Dell Way,,YZXJMQV,,0,France,2,WNYQHJZZVW@dell.com,2000676347,2,1.89E+15,2008,6,user34176,password,75,20000,F
34177,WHUDEI,PGHLCIUEIB,1615013536 Dell Way,,VXQZJKT,,0,France,2,PGHLCIUEIB@dell.com,1615013536,2,6.43E+15,2008,6,user34177,password,90,100000,M
34178,MGTEGA,YYZTJCSKHS,5571100356 Dell Way,,MDEXTSS,,0,France,2,YYZTJCSKHS@dell.com,5571100356,1,3.58E+15,2008,6,user34178,password,77,60000,F
34179,HYOZSE,DVTNWZWUOF,8092276533 Dell Way,,ZCURADQ,,0,Canada,2,DVTNWZWUOF@dell.com,8092276533,3,9.88E+15,2008,6,user34179,password,84,80000,M
34180,UTVDCF,KUERYUBESF,8729412272 Dell Way,,ASBOJOI,,0,Canada,2,KUERYUBESF@dell.com,8729412272,3,7.09E+15,2008,6,user34180,password,77,100000,F
34181,FNGAOF,LNRPZNREWO,3581530979 Dell Way,,JEUCJXT,,0,Canada,2,LNRPZNREWO@dell.com,3581530979,2,5.89E+15,2008,6,user34181,password,74,60000,F
34182,BVQIFV,MDTDGVZVVC,8507498301 Dell Way,,EHMTWII,,0,Russia,2,MDTDGVZVVC@dell.com,8507498301,5,3.61E+15,2008,6,user34182,password,31,80000,M
34183,ZXBEXV,UIHRGNJQIY,2565273491 Dell Way,,SKEHLOW,,0,Canada,2,UIHRGNJQIY@dell.com,2565273491,5,5.25E+15,2008,6,user34183,password,88,40000,F
34184,XQRDAE,RXNJFUMSCF,7202328424 Dell Way,,ORAZNJE,,0,Chile,2,RXNJFUMSCF@dell.com,7202328424,2,3.00E+15,2008,6,user34184,password,28,60000,M
34185,FCENXE,PFULHCJVDU,4757948989 Dell Way,,GPONDQW,,0,Germany,2,PFULHCJVDU@dell.com,4757948989,1,1.90E+15,2008,6,user34185,password,53,40000,M
34186,NOOXDS,QNRTZRPILL,1625242933 Dell Way,,ZGDBFVP,,0,France,2,QNRTZRPILL@dell.com,1625242933,4,9.22E+15,2008,6,user34186,password,35,20000,M
34187,VREZRP,ZUVHUVSDOK,6957787694 Dell Way,,BKVGHZP,,0,China,2,ZUVHUVSDOK@dell.com,6957787694,3,2.59E+15,2008,6,user34187,password,69,80000,M
34188,AGTGOM,SYILBLKMHW,7092961000 Dell Way,,LISJSWS,,0,France,2,SYILBLKMHW@dell.com,7092961000,1,5.33E+15,2008,6,user34188,password,60,20000,F
34189,RMOZJS,ZXXPJPDAKX,7901106456 Dell Way,,SFPOEYH,,0,South Africa,2,ZXXPJPDAKX@dell.com,7901106456,5,4.89E+15,2008,6,user34189,password,48,80000,F
34190,MBLEHH,LKVXYDMHCU,9056795801 Dell Way,,QKHZEEA,,0,China,2,LKVXYDMHCU@dell.com,9056795801,4,8.63E+15,2008,6,user34190,password,32,80000,F
34191,KYVJSA,RVQXTAKZYU,4765558696 Dell Way,,DAAWAMG,,0,UK,2,RVQXTAKZYU@dell.com,4765558696,4,8.47E+15,2008,6,user34191,password,82,40000,F
34192,PHAGUY,ZZVIRBNVZQ,9766560455 Dell Way,,WMRGURF,,0,Canada,2,ZZVIRBNVZQ@dell.com,9766560455,5,8.79E+15,2008,6,user34192,password,18,20000,F
34193,MCAVCZ,VMEKEYFFPW,2468817441 Dell Way,,BVBUKAY,,0,Canada,2,VMEKEYFFPW@dell.com,2468817441,1,5.39E+15,2008,6,user34193,password,72,100000,M
34194,JWANXD,MRDMVHCXWE,8865649186 Dell Way,,YIHCCFD,,0,Japan,2,MRDMVHCXWE@dell.com,8865649186,2,2.29E+15,2008,6,user34194,password,72,40000,M
34195,BAZNCA,NHCFMNWFDY,7409175757 Dell Way,,WPEDCHI,,0,Chile,2,NHCFMNWFDY@dell.com,7409175757,1,7.42E+15,2008,6,user34195,password,38,80000,M
34196,GEYKYB,OXIESRIPIC,4313778147 Dell Way,,GPGUXVQ,,0,China,2,OXIESRIPIC@dell.com,4313778147,3,8.13E+15,2008,6,user34196,password,56,100000,M
34197,IPPMBH,CDZQQJYPOW,8794548988 Dell Way,,ALKIPYI,,0,Chile,2,CDZQQJYPOW@dell.com,8794548988,3,2.21E+15,2008,6,user34197,password,83,80000,M
34198,SNNRNV,ZYVBBRMAYP,5533870147 Dell Way,,NUSTLJC,,0,Canada,2,ZYVBBRMAYP@dell.com,5533870147,1,8.17E+15,2008,6,user34198,password,33,40000,M
34199,VFYEIV,JETHEKSMPE,9206363148 Dell Way,,HRWKDCR,,0,France,2,JETHEKSMPE@dell.com,9206363148,3,4.25E+15,2008,6,user34199,password,44,60000,M
34200,UUXCXM,KQBNGGOBKM,1179567816 Dell Way,,EDMCJWU,,0,Australia,2,KQBNGGOBKM@dell.com,1179567816,2,2.85E+15,2008,6,user34200,password,31,40000,F
34201,ATNMNH,WAGITXZOVI,8544813859 Dell Way,,RYYYPWM,,0,China,2,WAGITXZOVI@dell.com,8544813859,3,2.32E+15,2008,6,user34201,password,74,80000,M
34202,ZTOAAR,OPUUEEETNV,8419859434 Dell Way,,LAKTFUG,,0,South Africa,2,OPUUEEETNV@dell.com,8419859434,1,8.96E+15,2008,6,user34202,password,24,60000,F
34203,KEYSEY,MPYROHLNJG,3001980239 Dell Way,,XQTYMLO,,0,Japan,2,MPYROHLNJG@dell.com,3001980239,4,5.65E+15,2008,6,user34203,password,60,20000,M
34204,IFJFYA,WGMUOALCDC,2137301913 Dell Way,,KNTSLNW,,0,UK,2,WGMUOALCDC@dell.com,2137301913,3,1.04E+15,2008,6,user34204,password,70,20000,F
34205,JOYDLY,BNJVMYWALX,2209278033 Dell Way,,GFHWDXQ,,0,China,2,BNJVMYWALX@dell.com,2209278033,3,8.24E+15,2008,6,user34205,password,73,20000,M
34206,LVAJIE,DBYWJDHJWS,3936325235 Dell Way,,KIQHQQI,,0,Russia,2,DBYWJDHJWS@dell.com,3936325235,3,9.95E+15,2008,6,user34206,password,70,20000,F
34207,CCDUIO,KNCTJBSHPO,9205736471 Dell Way,,GYBTBRF,,0,Germany,2,KNCTJBSHPO@dell.com,9205736471,4,1.62E+15,2008,6,user34207,password,47,60000,M
34208,SHJOMC,GBQCWPWUNZ,3358102758 Dell Way,,IMGBGIX,,0,Chile,2,GBQCWPWUNZ@dell.com,3358102758,2,2.48E+15,2008,6,user34208,password,51,100000,F
34209,EACLKQ,DNBOFQCFDR,2373583112 Dell Way,,XUIXIQB,,0,Chile,2,DNBOFQCFDR@dell.com,2373583112,4,8.66E+15,2008,6,user34209,password,89,60000,F
34210,IHVXCG,FLRDPDOOZW,9198471762 Dell Way,,XPNEORU,,0,France,2,FLRDPDOOZW@dell.com,9198471762,2,7.33E+15,2008,6,user34210,password,64,100000,F
